customer_id,first_name,last_name,gender,dob,state,city,zip,customer_since_date,segment
2668,Donna,Lopez,F,2003-03-26,TX,Charlotte,19085,2021-10-25,
2669,Donna,Lopez,F,1983-11-27,TX,Charlotte,76325,2012-04-26,Preferred
2670,Donna,Lopez,F,2012-01-23,TX,Charlotte,98616,2018-10-30,Standard
2671,Donna,Lopez,F,2003-05-04,TX,Charlotte,36824,2024-12-01,Preferred
2672,Donna,Lopez,F,2002-01-27,TX,Charlotte,51773,2013-09-30,Standard
2673,Donna,Lopez,M,1952-09-26,TX,Charlotte,39302,2024-11-21,High Value
2674,Donna,Lopez,M,1998-07-25,TX,Charlotte,60333,2016-11-24,New
2675,Donna,Lopez,F,1968-11-19,TX,Charlotte,53696,2013-07-26,Preferred
2676,Donna,Lopez,F,1991-02-10,TX,Charlotte,57152,2024-07-12,High Value
2677,Donna,Lopez,M,1975-08-26,TX,Charlotte,77374,2025-01-24,Preferred
2678,Donna,Lopez,M,2011-03-16,TX,Charlotte,95458,2010-06-29,New
2679,Donna,Lopez,M,1957-03-08,TX,Charlotte,13076,2010-06-21,Preferred
2680,Donna,Lopez,M,1970-03-07,TX,Charlotte,79221,2012-08-21,New
2681,Donna,Lopez,M,1954-11-05,TX,Charlotte,65187,2022-07-15,Preferred
2682,Donna,Lopez,M,1958-08-29,TX,Charlotte,80966,2017-02-08,Standard
2683,Donna,Lopez,F,2010-08-24,TX,Charlotte,19376,2023-04-30,New
2684,Donna,Lopez,F,2004-07-19,TX,Charlotte,0000,2010-05-04,High Value
2685,Donna,Lopez,F,2006-11-05,TX,Charlotte,46298,2023-09-30,Preferred
2686,Donna,Lopez,F,1950-11-16,TX,Charlotte,83069,2020-12-16,New
2687,Donna,Lopez,F,2009-02-16,TX,Charlotte,87419,2013-12-08,New
2688,Donna,Lopez,F,1972-07-20,TX,Charlotte,43197,2023-09-24,Preferred
2689,Donna,Lopez,F,2018-07-09,TX,Charlotte,30509,2012-04-05,Preferred
2690,Donna,Lopez,F,1962-12-08,TX,Charlotte,33232,2023-09-04,Preferred
2691,Donna,Lopez,M,1992-05-17,TX,Charlotte,83498,2015-08-31,
2692,Donna,Lopez,M,1966-04-21,TX,Charlotte,40565,2021-09-19,Standard
2693,Donna,Lopez,F,1962-05-04,TX,Charlotte,98789,2023-01-06,Preferred
2694,Donna,Lopez,F,2006-04-07,TX,Charlotte,22806,2016-07-11,Preferred
2695,Donna,Lopez,F,1997-12-10,TX,Charlotte,30180,2016-04-03,High Value
2696,Donna,Lopez,F,1954-10-08,TX,Charlotte,63982,2018-08-16,High Value
2697,Donna,Lopez,M,1964-03-16,TX,Charlotte,26720,2012-12-18,New
2698,Donna,Lopez,F,1964-11-02,TX,Charlotte,87419,2012-11-15,Preferred
2699,Donna,Lopez,F,1977-09-04,TX,Charlotte,87009,2020-12-26,High Value
2700,Donna,Lopez,F,2004-06-07,TX,Charlotte,59045,2021-07-22,Preferred
2701,Donna,Lopez,F,1965-03-29,nc,Charlotte,46636,2017-04-21,High Value
2702,Donna,Lopez,M,1948-04-27,TX,Charlotte,36940,2016-06-15,Standard
2703,Donna,Lopez,M,1974-06-30,  PA  ,Charlotte,64757,2013-12-13,Standard
2704,Donna,Lopez,F,2018-02-15,TX,Charlotte,93051,2012-10-13,New
2705,Donna,Lopez,M,1972-03-24,TX,Charlotte,74513,2022-05-26,High Value
2706,Donna,Lopez,M,1973-02-28,TX,Charlotte,29543,2012-10-15,Standard
2707,Donna,Lopez,F,1990-03-01,TX,Charlotte,16155,2014-02-13,New
2708,Donna,Lopez,M,1981-01-12,TX,Charlotte,66433,2021-11-10,Preferred
2709,Donna,Lopez,M,2011-06-24,TX,Charlotte,78703,2023-02-05,Preferred
2710,Donna,Lopez,F,2012-05-30,TX,Charlotte,50975,2018-07-03,High Value
2711,Donna,Lopez,F,2016-10-06,TX,Charlotte,86799,2015-11-11,Preferred
2712,Donna,Lopez,F,1970-10-24,TX,Charlotte,90127,2017-10-22,High Value
2713,Donna,Lopez,M,1974-03-14,TX,Charlotte,12791,2015-08-03,High Value
2714,Donna,Lopez,F,1994-06-18,TX,Charlotte,39701,2021-12-01,
2715,Donna,Lopez,F,1945-01-13,TX,Charlotte,65347,2017-11-19,Standard
2716,Donna,Lopez,M,1945-11-09,TX,Charlotte,23526,2022-02-21,Standard
2717,Donna,Lopez,M,2005-03-26,TX,Charlotte,62518,2012-01-05,Preferred
2718,Donna,Lopez,M,1990-09-18,TX,Charlotte,37116,2010-10-17,Preferred
2719,Donna,Lopez,F,1953-05-20,TX,Charlotte,37436,2016-01-02,High Value
2720,Donna,Lopez,M,1988-02-01,TX,Charlotte,35261,2019-06-22,Preferred
2721,Donna,Lopez,M,1947-12-13,TX,Charlotte,21585,2022-08-30,New
2722,Donna,Lopez,M,2010-03-29,TX,Charlotte,98167,2016-08-15,New
2723,Donna,Lopez,F,1970-12-08,TX,Charlotte,36032,2015-10-21,Standard
2724,Donna,Lopez,F,1969-01-06,TX,Charlotte,95733,2010-08-22,New
2725,Donna,Lopez,F,1992-06-24,TX,Charlotte,97130,2015-03-16,High Value
2726,Donna,Lopez,M,1990-12-08,TX,Charlotte,59090,2022-10-02,Standard
2727,Donna,Lopez,M,2005-01-18,TX,Charlotte,61165,2011-04-19,High Value
2728,Donna,Lopez,F,2019-01-19,TX,Charlotte,72706,2014-12-18,High Value
2729,Donna,Lopez,M,2018-08-21,TX,Charlotte,21518,2015-03-17,New
2730,Donna,Lopez,M,1963-10-05,TX,Charlotte,43999,2011-02-06,Standard
2731,Donna,Lopez,F,1947-11-03,TX,Charlotte,97244,2019-09-02,Standard
2732,Donna,Lopez,F,1951-09-11,TX,Charlotte,78625,2015-01-05,Standard
2733,Donna,Lopez,M,1946-01-15,TX,Charlotte,36925,2024-03-27,Preferred
2734,Donna,Lopez,M,1979-12-20,TX,Charlotte,85621,2011-10-05,Standard
2735,Donna,Lopez,F,1987-01-05,TX,Charlotte,81266,2011-09-30,High Value
2736,Donna,Lopez,F,2015-03-13,TX,Charlotte,92678,2013-06-08,Preferred
2737,Donna,Lopez,M,2016-05-11,TX,Charlotte,77818,2015-12-09,
2738,Donna,Lopez,F,1946-07-07,nc,Charlotte,11784,2014-04-21,Standard
2739,Donna,Lopez,M,1981-12-01,TX,Charlotte,41836,2022-10-12,New
2740,Donna,Lopez,M,1987-06-09,TX,Charlotte,94550,2019-07-13,High Value
2741,Donna,Lopez,M,1994-10-27,TX,Charlotte,46727,2023-10-27,Preferred
2742,Donna,Lopez,F,1965-07-22,TX,Charlotte,38428,2024-09-02,Preferred
2743,Donna,Lopez,M,1995-05-07,TX,Charlotte,63428,2010-06-05,Standard
2744,Donna,Lopez,F,1982-09-26,TX,Charlotte,63221,2022-05-25,New
2745,Donna,Lopez,F,1979-03-19,TX,Charlotte,0000,2020-12-10,New
2746,Donna,Lopez,F,2016-01-29,TX,Charlotte,73775,2012-09-08,Preferred
2747,Donna,Lopez,F,1970-04-15,TX,Charlotte,19746,2018-09-01,New
2748,Donna,Lopez,F,1996-02-03,TX,Charlotte,13111,2011-05-17,High Value
2749,Donna,Lopez,F,2007-06-09,TX,Charlotte,15892,2023-01-18,Standard
2750,Donna,Lopez,F,1961-01-28,TX,Charlotte,42976,2025-03-09,Standard
2751,Donna,Lopez,M,1994-04-14,TX,Charlotte,60899,2013-09-16,Standard
2752,Donna,Lopez,M,2000-06-12,TX,Charlotte,16432,2011-10-01,New
2753,Donna,Lopez,M,1971-10-13,TX,Charlotte,61762,2022-12-04,Preferred
2754,Donna,Lopez,F,1990-04-28,TX,Charlotte,49517,2010-03-24,New
2755,Donna,Lopez,F,1978-05-20,TX,Charlotte,79583,2016-05-24,Preferred
2756,Donna,Lopez,M,2003-03-28,  PA  ,Charlotte,51592,2016-04-08,Standard
2757,Donna,Lopez,M,1950-03-14,TX,Charlotte,73755,2022-05-05,New
2758,Donna,Lopez,M,1957-06-21,TX,Charlotte,33902,2015-11-10,High Value
2759,Donna,Lopez,F,2006-07-28,TX,Charlotte,65877,2015-05-30,New
2760,Donna,Lopez,F,1973-10-17,TX,Charlotte,96746,2014-09-26,
2761,Donna,Lopez,F,1967-05-14,TX,Charlotte,65083,2017-08-14,Preferred
2762,Donna,Lopez,M,1977-03-07,TX,Charlotte,15937,2024-05-19,Standard
2763,Donna,Lopez,F,1953-08-13,TX,Charlotte,90938,2011-09-23,New
2764,Donna,Lopez,F,1984-05-14,TX,Charlotte,43887,2021-06-13,Standard
2765,Donna,Lopez,F,1980-05-10,TX,Charlotte,98049,2016-08-14,New
2766,Donna,Lopez,M,1986-11-16,TX,Charlotte,48213,2016-11-12,New
2767,Donna,Lopez,F,1955-05-08,TX,Charlotte,17658,2020-10-20,Standard
2768,Donna,Lopez,M,2005-10-26,TX,Charlotte,40898,2011-04-16,Preferred
2769,Donna,Lopez,M,1969-02-06,TX,Charlotte,97450,2017-12-04,Standard
2770,Donna,Lopez,M,1997-04-09,TX,Charlotte,66742,2012-03-01,Standard
2771,Donna,Lopez,F,2010-03-28,TX,Charlotte,29916,2020-09-25,High Value
2772,Donna,Lopez,F,1985-10-29,TX,Charlotte,64245,2010-10-02,High Value
2773,Donna,Lopez,F,1958-02-15,TX,Charlotte,41014,2016-03-17,Standard
2774,Donna,Lopez,M,1993-02-12,TX,Charlotte,26589,2013-02-20,High Value
2775,Donna,Lopez,F,2008-07-26,nc,Charlotte,54549,2011-03-20,Preferred
2776,Donna,Lopez,F,2018-07-01,TX,Charlotte,27240,2016-03-11,Standard
2777,Donna,Lopez,M,2018-06-16,TX,Charlotte,62802,2013-05-03,New
2778,Donna,Lopez,F,1980-11-10,TX,Charlotte,57094,2013-08-03,High Value
2779,Donna,Lopez,F,2006-07-19,TX,Charlotte,67223,2020-03-18,Standard
2780,Donna,Lopez,F,1991-06-07,TX,Charlotte,51981,2023-11-02,High Value
2781,Donna,Lopez,M,1968-10-11,TX,Charlotte,26888,2012-09-15,Standard
2782,Donna,Lopez,F,1973-02-26,TX,Charlotte,18328,2021-02-24,Preferred
2783,Donna,Lopez,M,2012-03-17,TX,Charlotte,17926,2020-02-24,
2784,Donna,Lopez,M,1965-10-17,TX,Charlotte,33937,2012-01-25,New
2785,Donna,Lopez,M,2009-03-14,TX,Charlotte,25778,2017-05-24,Standard
2786,Donna,Lopez,F,1990-03-04,TX,Charlotte,42071,2015-06-14,High Value
2787,Donna,Lopez,M,1972-11-14,TX,Charlotte,80000,2012-08-25,New
2788,Donna,Lopez,M,1999-06-02,TX,Charlotte,38454,2017-11-05,Preferred
2789,Donna,Lopez,M,2017-04-25,TX,Charlotte,32166,2014-02-21,New
2790,Donna,Lopez,M,1974-04-10,TX,Charlotte,91105,2012-10-15,New
2791,Donna,Lopez,F,1947-12-21,TX,Charlotte,18463,2020-07-29,New
2792,Donna,Lopez,F,1980-03-09,TX,Charlotte,62006,2019-09-21,Standard
2793,Donna,Lopez,F,1978-03-08,TX,Charlotte,65085,2019-01-01,Standard
2794,Donna,Lopez,F,1952-01-21,TX,Charlotte,55707,2013-11-20,Standard
2795,Donna,Lopez,F,2018-08-31,TX,Charlotte,53882,2025-01-16,Standard
2796,Donna,Lopez,M,2003-08-01,TX,Charlotte,86261,2020-03-04,Standard
2797,Donna,Lopez,M,1991-09-06,TX,Charlotte,13058,2025-03-01,New
2798,Donna,Lopez,M,2013-07-13,TX,Charlotte,37273,2018-09-06,High Value
2799,Donna,Lopez,F,2013-03-31,TX,Charlotte,70961,2024-01-08,Preferred
2800,Donna,Lopez,F,2020-02-09,TX,Charlotte,34541,2014-04-20,Preferred
2801,Donna,Lopez,F,1978-09-15,TX,Charlotte,12258,2014-12-25,New
2802,Donna,Lopez,M,1957-09-01,TX,Charlotte,58461,2010-11-17,High Value
2803,Donna,Lopez,M,1988-06-08,TX,Charlotte,55379,2011-12-16,New
2804,Donna,Lopez,M,1958-04-29,TX,Charlotte,49466,2015-12-04,New
2805,Donna,Lopez,F,1974-09-05,TX,Charlotte,51473,2014-08-14,Preferred
2806,Donna,Lopez,M,2012-06-13,TX,Charlotte,0000,2023-11-03,
2807,Donna,Lopez,F,1984-05-29,TX,Charlotte,18726,2014-02-18,Preferred
2808,Donna,Lopez,F,1947-06-18,TX,Charlotte,28631,2012-08-06,Preferred
2809,Donna,Lopez,M,2016-05-13,  PA  ,Charlotte,61690,2016-09-06,High Value
2810,Donna,Lopez,M,2015-11-25,TX,Charlotte,88964,2022-06-06,Standard
2811,Donna,Lopez,M,1947-12-09,TX,Charlotte,20005,2013-03-10,New
2812,Donna,Lopez,F,1955-06-10,nc,Charlotte,85477,2012-01-14,Preferred
2813,Donna,Lopez,F,1966-05-23,TX,Charlotte,32389,2013-08-27,New
2814,Donna,Lopez,M,2000-08-17,TX,Charlotte,23812,2013-11-11,Preferred
2815,Donna,Lopez,F,2014-02-06,TX,Charlotte,51709,2019-09-17,New
2816,Donna,Lopez,F,2015-02-07,TX,Charlotte,55660,2017-07-30,New
2817,Donna,Lopez,M,1977-04-07,TX,Charlotte,29914,2013-03-13,New
2818,Donna,Lopez,F,2010-03-24,TX,Charlotte,55033,2012-03-21,New
2819,Donna,Lopez,M,2004-11-15,TX,Charlotte,74206,2011-06-17,Preferred
2820,Donna,Lopez,M,2016-10-29,TX,Charlotte,33898,2019-12-26,Preferred
2821,Donna,Lopez,F,1951-05-15,TX,Charlotte,64117,2019-03-30,High Value
2822,Donna,Lopez,F,1947-06-21,TX,Charlotte,37793,2014-07-28,Standard
2823,Donna,Lopez,F,1978-07-18,TX,Charlotte,85698,2019-07-08,Preferred
2824,Donna,Lopez,F,1984-08-08,TX,Charlotte,32028,2021-12-08,High Value
2825,Donna,Lopez,M,1973-02-18,TX,Charlotte,27253,2020-01-01,Preferred
2826,Donna,Lopez,F,1958-02-17,TX,Charlotte,86313,2023-02-19,Preferred
2827,Donna,Lopez,M,1948-02-15,TX,Charlotte,55987,2017-03-05,Preferred
2828,Donna,Lopez,M,1959-12-14,TX,Charlotte,39685,2024-08-23,New
2829,Donna,Lopez,F,1998-09-04,TX,Charlotte,51628,2023-04-04,
2830,Donna,Lopez,M,2017-03-16,TX,Charlotte,55916,2012-09-29,Preferred
2831,Donna,Lopez,M,1957-07-24,TX,Charlotte,15659,2023-06-03,New
2832,Donna,Lopez,F,1969-02-12,TX,Charlotte,87435,2018-02-13,Preferred
2833,Donna,Lopez,M,1959-06-23,TX,Charlotte,97364,2013-03-12,Standard
2834,Donna,Lopez,M,2012-06-07,TX,Charlotte,61709,2019-04-26,Standard
2835,Donna,Lopez,M,1994-03-01,TX,Charlotte,80575,2021-12-18,Standard
2836,Donna,Lopez,F,1974-10-07,TX,Charlotte,98051,2018-03-27,Standard
2837,Donna,Lopez,F,1975-12-09,TX,Charlotte,90936,2019-10-10,Preferred
2838,Donna,Lopez,F,2009-12-30,TX,Charlotte,15731,2023-11-11,Preferred
2839,Donna,Lopez,M,2017-05-21,TX,Charlotte,86877,2014-01-01,High Value
2840,Donna,Lopez,M,1976-11-21,TX,Charlotte,28926,2013-08-24,New
2841,Donna,Lopez,F,1963-03-31,TX,Charlotte,78828,2019-04-29,New
2842,Donna,Lopez,F,1956-08-07,TX,Charlotte,93804,2011-05-03,Standard
2843,Donna,Lopez,F,1961-01-04,TX,Charlotte,26620,2016-09-13,Preferred
2844,Donna,Lopez,F,1978-12-30,TX,Charlotte,15509,2021-12-30,Preferred
2845,Donna,Lopez,M,2000-06-02,TX,Charlotte,97886,2024-06-26,Preferred
2846,Donna,Lopez,F,1968-06-02,TX,Charlotte,75409,2024-12-11,New
2847,Donna,Lopez,M,1981-01-10,TX,Charlotte,69943,2015-04-11,New
2848,Donna,Lopez,M,1950-12-26,TX,Charlotte,25465,2018-02-28,Preferred
2849,Donna,Lopez,F,1990-09-06,nc,Charlotte,26122,2011-09-14,Standard
2850,Donna,Lopez,F,1998-05-24,TX,Charlotte,82422,2022-02-07,New
2851,Donna,Lopez,M,1962-09-23,TX,Charlotte,19798,2010-11-06,New
2852,Donna,Lopez,M,1987-06-20,TX,Charlotte,30403,2013-09-12,
2853,Donna,Lopez,M,2019-02-26,TX,Charlotte,42754,2019-06-05,High Value
2854,Donna,Lopez,F,1994-05-08,TX,Charlotte,21975,2022-05-19,Standard
2855,Donna,Lopez,F,1989-04-14,TX,Charlotte,28198,2015-08-14,Standard
2856,Donna,Lopez,F,1970-04-19,TX,Charlotte,90954,2024-03-31,Standard
2857,Donna,Lopez,F,2011-01-08,TX,Charlotte,88815,2015-04-20,Standard
2858,Donna,Lopez,M,1955-09-18,TX,Charlotte,60576,2014-06-08,Preferred
2859,Donna,Lopez,M,1986-10-10,TX,Charlotte,58773,2011-04-11,New
2860,Donna,Lopez,M,2006-02-05,TX,Charlotte,41104,2013-09-10,High Value
2861,Donna,Lopez,M,2008-06-23,TX,Charlotte,67856,2020-04-17,Standard
2862,Donna,Lopez,F,1984-12-07,  PA  ,Charlotte,34489,2018-03-02,Preferred
2863,Donna,Lopez,M,1951-06-18,TX,Charlotte,45311,2014-01-20,New
2864,Donna,Lopez,F,1988-10-09,TX,Charlotte,70920,2018-01-23,High Value
2865,Donna,Lopez,M,1997-06-03,TX,Charlotte,96972,2017-10-03,Standard
2866,Donna,Lopez,M,2012-02-11,TX,Charlotte,74520,2019-02-24,Preferred
2867,Donna,Lopez,F,2020-06-27,TX,Charlotte,0000,2019-04-20,High Value
2868,Donna,Lopez,M,2017-12-22,TX,Charlotte,12323,2014-02-03,High Value
2869,Donna,Lopez,M,1968-08-14,TX,Charlotte,92884,2022-06-23,Standard
2870,Donna,Lopez,F,1980-04-19,TX,Charlotte,87104,2024-05-08,High Value
2871,Donna,Lopez,M,1971-03-29,TX,Charlotte,23493,2024-05-16,Standard
2872,Donna,Lopez,M,2020-02-22,TX,Charlotte,20998,2016-07-16,New
2873,Donna,Lopez,F,1989-06-30,TX,Charlotte,34572,2022-12-07,New
2874,Donna,Lopez,F,2017-06-15,TX,Charlotte,63914,2013-06-17,Standard
2875,Donna,Lopez,F,1988-10-06,TX,Charlotte,71662,2023-10-04,
2876,Donna,Lopez,F,1983-10-15,TX,Charlotte,76073,2011-02-18,Standard
2877,Donna,Lopez,M,2015-11-07,TX,Charlotte,45298,2022-03-08,New
2878,Donna,Lopez,M,1999-12-10,TX,Charlotte,68928,2010-04-29,Standard
2879,Donna,Lopez,F,1953-06-05,TX,Charlotte,53637,2012-05-24,High Value
2880,Donna,Lopez,M,1945-08-31,TX,Charlotte,26822,2013-07-04,High Value
2881,Donna,Lopez,M,1964-10-09,TX,Charlotte,15601,2020-12-06,Standard
2882,Donna,Lopez,M,1993-03-19,TX,Charlotte,84966,2016-09-15,New
2883,Donna,Lopez,M,1946-05-05,TX,Charlotte,77445,2011-10-04,Preferred
2884,Donna,Lopez,M,1964-10-15,TX,Charlotte,33951,2019-05-14,High Value
2885,Donna,Lopez,F,1951-11-29,TX,Charlotte,83912,2011-06-09,Preferred
2886,Donna,Lopez,F,1967-12-27,nc,Charlotte,57967,2014-08-08,Preferred
2887,Donna,Lopez,F,1976-10-22,TX,Charlotte,44959,2018-12-06,New
2888,Donna,Lopez,M,2004-03-13,TX,Charlotte,91517,2013-02-04,Preferred
2889,Donna,Lopez,F,1995-06-07,TX,Charlotte,54543,2017-12-14,Preferred
2890,Donna,Lopez,M,1969-03-10,TX,Charlotte,72005,2024-05-20,High Value
2891,Donna,Lopez,F,1992-02-15,TX,Charlotte,99532,2012-02-16,High Value
2892,Donna,Lopez,M,1988-06-30,TX,Charlotte,88850,2020-08-29,New
2893,Donna,Lopez,F,1948-02-15,TX,Charlotte,71310,2018-12-26,High Value
2894,Donna,Lopez,M,2002-01-29,TX,Charlotte,95112,2018-06-02,Standard
2895,Donna,Lopez,F,1967-08-22,TX,Charlotte,32099,2010-08-09,High Value
2896,Donna,Lopez,M,1975-09-04,TX,Charlotte,66222,2018-11-01,High Value
2897,Donna,Lopez,F,1991-04-09,TX,Charlotte,39881,2020-11-19,High Value
2898,Donna,Lopez,M,2005-01-24,TX,Charlotte,54974,2011-02-13,
2899,Donna,Lopez,M,1982-05-04,TX,Charlotte,99265,2011-01-25,Preferred
2900,Donna,Lopez,F,1969-07-24,TX,Charlotte,63368,2024-10-11,High Value
2901,Donna,Lopez,F,2001-03-28,TX,Charlotte,76684,2013-12-05,New
2902,Donna,Lopez,F,1996-03-04,TX,Charlotte,58085,2024-09-30,New
2903,Donna,Lopez,M,2011-04-23,TX,Charlotte,25562,2018-04-23,New
2904,Donna,Lopez,F,1977-01-11,TX,Charlotte,32887,2015-11-10,New
2905,Donna,Lopez,F,2004-04-08,TX,Charlotte,16096,2014-07-26,Standard
2906,Donna,Lopez,M,2019-07-19,TX,Charlotte,56355,2018-10-12,Standard
2907,Donna,Lopez,M,1993-07-13,TX,Charlotte,91056,2010-10-28,Standard
2908,Donna,Lopez,M,1999-02-21,TX,Charlotte,14011,2019-01-17,New
2909,Donna,Lopez,F,1967-09-17,TX,Charlotte,45802,2022-09-29,High Value
2910,Donna,Lopez,M,1973-07-23,TX,Charlotte,93791,2017-01-13,High Value
2911,Donna,Lopez,F,1971-03-29,TX,Charlotte,28689,2018-01-25,High Value
2912,Donna,Lopez,M,1997-06-06,TX,Charlotte,46809,2010-12-25,High Value
2913,Donna,Lopez,F,2008-06-03,TX,Charlotte,85866,2012-01-30,High Value
2914,Donna,Lopez,M,1990-09-28,TX,Charlotte,41450,2016-09-07,High Value
2915,Donna,Lopez,F,1989-04-10,  PA  ,Charlotte,18600,2024-08-16,Preferred
2916,Donna,Lopez,F,1951-08-12,TX,Charlotte,79438,2025-02-02,High Value
2917,Donna,Lopez,M,1998-08-04,TX,Charlotte,70040,2025-02-28,New
2918,Donna,Lopez,M,1980-05-09,TX,Charlotte,83107,2012-08-12,High Value
2919,Donna,Lopez,F,1990-11-28,TX,Charlotte,50939,2023-03-10,Preferred
2920,Donna,Lopez,F,1990-02-16,TX,Charlotte,23965,2020-07-22,High Value
2921,Donna,Lopez,M,1948-07-28,TX,Charlotte,84275,2016-04-06,
2922,Donna,Lopez,M,2008-11-26,TX,Charlotte,44731,2022-05-20,Preferred
2923,Donna,Lopez,F,2011-02-02,nc,Charlotte,91148,2011-04-02,Preferred
2924,Donna,Lopez,M,1954-01-21,TX,Charlotte,57318,2013-11-13,Preferred
2925,Donna,Lopez,F,1983-06-29,TX,Charlotte,39793,2011-11-28,Preferred
2926,Donna,Lopez,M,1965-08-11,TX,Charlotte,72187,2025-01-06,New
2927,Donna,Lopez,M,1977-04-16,TX,Charlotte,42897,2022-08-12,Standard
2928,Donna,Lopez,M,2013-07-27,TX,Charlotte,0000,2011-02-07,Preferred
2929,Donna,Lopez,M,1946-10-05,TX,Charlotte,61417,2023-03-06,Standard
2930,Donna,Lopez,F,1987-09-18,TX,Charlotte,76191,2013-07-21,New
2931,Donna,Lopez,M,1991-02-21,TX,Charlotte,33915,2020-02-06,High Value
2932,Donna,Lopez,M,1958-10-26,TX,Charlotte,48370,2018-11-27,New
2933,Donna,Lopez,M,1981-04-08,TX,Charlotte,59824,2016-03-11,High Value
2934,Donna,Lopez,F,1971-02-10,TX,Charlotte,11200,2018-09-09,Preferred
2935,Donna,Lopez,M,1975-03-16,TX,Charlotte,47857,2013-05-02,Preferred
2936,Donna,Lopez,M,2011-11-11,TX,Charlotte,86180,2025-01-27,Standard
2937,Donna,Lopez,M,1989-02-15,TX,Charlotte,37770,2012-04-29,Preferred
2938,Donna,Lopez,M,1967-05-01,TX,Charlotte,94187,2014-02-07,Preferred
2939,Donna,Lopez,M,2006-02-20,TX,Charlotte,48441,2023-02-22,High Value
2940,Donna,Lopez,F,1954-09-14,TX,Charlotte,73748,2013-08-26,Standard
2941,Donna,Lopez,M,1971-03-15,TX,Charlotte,76958,2024-01-17,Standard
2942,Donna,Lopez,M,1987-10-13,TX,Charlotte,25994,2020-08-31,Standard
2943,Donna,Lopez,M,2016-07-03,TX,Charlotte,45112,2015-05-29,Preferred
2944,Donna,Lopez,F,1965-02-15,TX,Charlotte,43609,2017-03-12,
2945,Donna,Lopez,M,1981-06-19,TX,Charlotte,51415,2010-09-12,Preferred
2946,Donna,Lopez,F,1998-10-31,TX,Charlotte,89618,2011-07-10,Preferred
2947,Donna,Lopez,M,1962-10-29,TX,Charlotte,12530,2016-09-24,High Value
2948,Donna,Lopez,F,1991-10-30,TX,Charlotte,19682,2014-08-29,Preferred
2949,Donna,Lopez,F,1948-05-28,TX,Charlotte,63111,2017-04-25,New
2950,Donna,Lopez,M,1961-10-01,TX,Charlotte,14088,2015-02-01,New
2951,Donna,Lopez,F,2002-06-01,TX,Charlotte,82428,2020-05-22,High Value
2952,Donna,Lopez,F,2004-04-24,TX,Charlotte,42575,2022-02-14,Standard
2953,Donna,Lopez,F,1970-01-12,TX,Charlotte,29212,2014-10-22,Preferred
2954,Donna,Lopez,F,2001-10-09,TX,Charlotte,77869,2013-04-16,Preferred
2955,Donna,Lopez,F,1979-07-07,TX,Charlotte,71093,2020-04-14,New
2956,Donna,Lopez,M,1992-03-01,TX,Charlotte,98377,2014-09-15,Standard
2957,Donna,Lopez,F,1969-05-28,TX,Charlotte,32165,2022-05-06,Preferred
2958,Donna,Lopez,F,1980-02-18,TX,Charlotte,85631,2019-04-26,New
2959,Donna,Lopez,F,1995-06-19,TX,Charlotte,35015,2012-10-30,High Value
2960,Donna,Lopez,M,1947-06-19,nc,Charlotte,23233,2017-05-07,Preferred
2961,Donna,Lopez,M,2015-02-21,TX,Charlotte,66520,2016-12-12,New
2962,Donna,Lopez,F,2015-08-09,TX,Charlotte,49168,2014-05-11,Preferred
2963,Donna,Lopez,F,1987-05-25,TX,Charlotte,88704,2023-04-06,High Value
2964,Donna,Lopez,F,1952-05-10,TX,Charlotte,18656,2016-07-19,High Value
2965,Donna,Lopez,M,1946-08-19,TX,Charlotte,30368,2018-06-28,Preferred
2966,Donna,Lopez,M,2012-07-01,TX,Charlotte,54513,2023-11-12,High Value
2967,Donna,Lopez,F,1990-02-22,TX,Charlotte,13030,2020-05-14,
2968,Donna,Lopez,M,1982-06-28,  PA  ,Charlotte,13424,2013-12-02,High Value
2969,Donna,Lopez,F,1971-07-02,TX,Charlotte,17869,2023-06-17,New
2970,Donna,Lopez,F,1983-11-10,TX,Charlotte,25415,2020-03-05,Preferred
2971,Donna,Lopez,M,1979-04-24,TX,Charlotte,21086,2020-10-01,High Value
2972,Donna,Lopez,M,1990-12-24,TX,Charlotte,37876,2014-10-11,New
2973,Donna,Lopez,M,2014-09-09,TX,Charlotte,57997,2016-12-12,High Value
2974,Donna,Lopez,F,1968-04-30,TX,Charlotte,67618,2013-12-07,High Value
2975,Donna,Lopez,M,1998-07-06,TX,Charlotte,88822,2012-10-05,New
2976,Donna,Lopez,F,1977-10-06,TX,Charlotte,75973,2015-05-16,Standard
2977,Donna,Lopez,F,1952-09-22,TX,Charlotte,63877,2011-03-05,Preferred
2978,Donna,Lopez,M,1951-02-06,TX,Charlotte,17845,2015-09-03,High Value
2979,Donna,Lopez,F,2018-01-31,TX,Charlotte,88003,2014-03-28,High Value
2980,Donna,Lopez,F,2014-12-25,TX,Charlotte,12279,2013-09-14,Standard
2981,Donna,Lopez,F,1974-06-11,TX,Charlotte,10280,2011-04-22,High Value
2982,Donna,Lopez,M,1988-06-01,TX,Charlotte,13383,2010-05-07,New
2983,Donna,Lopez,F,1949-04-16,TX,Charlotte,24346,2018-06-28,Preferred
2984,Donna,Lopez,F,2011-07-20,TX,Charlotte,57712,2016-07-13,Preferred
2985,Donna,Lopez,M,1952-08-02,TX,Charlotte,53131,2023-12-30,Standard
2986,Donna,Lopez,F,1965-01-25,TX,Charlotte,70530,2015-05-25,New
